# #1 
#  double data(52560,2)
1.115301219581803307e+07 2.000000000000000000e+00
1.115361220723377541e+07 1.000000000000000000e+00
1.115421221864951774e+07 1.000000000000000000e+00
1.115481223006526008e+07 1.000000000000000000e+00
1.115541224148100242e+07 1.000000000000000000e+00
1.115601225289674290e+07 3.000000000000000000e+00
1.115661226431248523e+07 3.000000000000000000e+00
1.115721227572822757e+07 3.000000000000000000e+00
1.115781228714396991e+07 3.000000000000000000e+00
1.115841229855971225e+07 3.000000000000000000e+00
1.115901230997545458e+07 3.000000000000000000e+00
1.115961232139119692e+07 3.000000000000000000e+00
1.116021233280693926e+07 3.000000000000000000e+00
1.116081234422268160e+07 3.000000000000000000e+00
1.116141235563842393e+07 3.000000000000000000e+00
1.116201236705416627e+07 3.000000000000000000e+00
1.116261237846990861e+07 3.000000000000000000e+00
1.116321238988565095e+07 3.000000000000000000e+00
1.116381240130139329e+07 3.000000000000000000e+00
1.116441241271713562e+07 3.000000000000000000e+00
1.116501242413287796e+07 3.000000000000000000e+00
1.116561243554862030e+07 3.000000000000000000e+00
1.116621244696436264e+07 3.000000000000000000e+00
1.116681245838010497e+07 3.000000000000000000e+00
1.116741246979584731e+07 3.000000000000000000e+00
1.116801248121158965e+07 3.000000000000000000e+00
1.116861249262733199e+07 3.000000000000000000e+00
1.116921250404307432e+07 3.000000000000000000e+00
1.116981251545881666e+07 3.000000000000000000e+00
1.117041252687455900e+07 3.000000000000000000e+00
1.117101253829030134e+07 3.000000000000000000e+00
1.117161254970604368e+07 3.000000000000000000e+00
1.117221256112178601e+07 3.000000000000000000e+00
1.117281257253752835e+07 3.000000000000000000e+00
1.117341258395327069e+07 3.000000000000000000e+00
1.117401259536901303e+07 3.000000000000000000e+00
1.117461260678475536e+07 3.000000000000000000e+00
1.117521261820049770e+07 3.000000000000000000e+00
1.117581262961624004e+07 3.000000000000000000e+00
1.117641264103198238e+07 3.000000000000000000e+00
1.117701265244772471e+07 3.000000000000000000e+00
1.117761266386346705e+07 3.000000000000000000e+00
1.117821267527920939e+07 3.000000000000000000e+00
1.117881268669495173e+07 3.000000000000000000e+00
1.117941269811069407e+07 3.000000000000000000e+00
1.118001270952643640e+07 3.000000000000000000e+00
1.118061272094217874e+07 3.000000000000000000e+00
1.118121273235792108e+07 3.000000000000000000e+00
1.118181274377366342e+07 3.000000000000000000e+00
1.118241275518940575e+07 3.000000000000000000e+00
1.118301276660514809e+07 3.000000000000000000e+00
1.118361277802089043e+07 3.000000000000000000e+00
1.118421278943663277e+07 3.000000000000000000e+00
1.118481280085237511e+07 3.000000000000000000e+00
1.118541281226811744e+07 3.000000000000000000e+00
1.118601282368385978e+07 3.000000000000000000e+00
1.118661283509960212e+07 3.000000000000000000e+00
1.118721284651534446e+07 3.000000000000000000e+00
1.118781285793108679e+07 3.000000000000000000e+00
1.118841286934682913e+07 3.000000000000000000e+00
1.118901288076257147e+07 3.000000000000000000e+00
1.118961289217831381e+07 3.000000000000000000e+00
1.119021290359405614e+07 3.000000000000000000e+00
1.119081291500979848e+07 3.000000000000000000e+00
1.119141292642554082e+07 3.000000000000000000e+00
1.119201293784128316e+07 3.000000000000000000e+00
1.119261294925702550e+07 3.000000000000000000e+00
1.119321296067276783e+07 3.000000000000000000e+00
1.119381297208850831e+07 3.000000000000000000e+00
1.119441298350425065e+07 3.000000000000000000e+00
1.119501299491999298e+07 3.000000000000000000e+00
1.119561300633573532e+07 3.000000000000000000e+00
1.119621301775147766e+07 3.000000000000000000e+00
1.119681302916722000e+07 3.000000000000000000e+00
1.119741304058296233e+07 3.000000000000000000e+00
1.119801305199870467e+07 3.000000000000000000e+00
1.119861306341444701e+07 3.000000000000000000e+00
1.119921307483018935e+07 3.000000000000000000e+00
1.119981308624593168e+07 3.000000000000000000e+00
1.120041309766167402e+07 1.000000000000000000e+00
1.120101310907741636e+07 1.000000000000000000e+00
1.120161312049315870e+07 1.000000000000000000e+00
1.120221313190890104e+07 1.000000000000000000e+00
1.120281314332464337e+07 1.000000000000000000e+00
1.120341315474038571e+07 1.000000000000000000e+00
1.120401316615612805e+07 1.000000000000000000e+00
1.120461317757187039e+07 1.000000000000000000e+00
1.120521318898761272e+07 1.000000000000000000e+00
1.120581320040335506e+07 1.000000000000000000e+00
1.120641321181909740e+07 1.000000000000000000e+00
1.120701322323483974e+07 1.000000000000000000e+00
1.120761323465058208e+07 1.000000000000000000e+00
1.120821324606632441e+07 1.000000000000000000e+00
1.120881325748206675e+07 1.000000000000000000e+00
1.120941326889780909e+07 1.000000000000000000e+00
1.121001328031355143e+07 1.000000000000000000e+00
1.121061329172929376e+07 1.000000000000000000e+00
1.121121330314503610e+07 1.000000000000000000e+00
1.121181331456077844e+07 1.000000000000000000e+00
1.121241332597652078e+07 1.000000000000000000e+00
1.121301333739226311e+07 1.000000000000000000e+00
1.121361334880800545e+07 1.000000000000000000e+00
1.121421336022374779e+07 2.000000000000000000e+00
1.121481337163949013e+07 2.000000000000000000e+00
1.121541338305523247e+07 2.000000000000000000e+00
1.121601339447097480e+07 2.000000000000000000e+00
1.121661340588671714e+07 2.000000000000000000e+00
1.121721341730245948e+07 2.000000000000000000e+00
1.121781342871820182e+07 2.000000000000000000e+00
1.121841344013394415e+07 2.000000000000000000e+00
1.121901345154968649e+07 2.000000000000000000e+00
1.121961346296542883e+07 2.000000000000000000e+00
1.122021347438117117e+07 2.000000000000000000e+00
1.122081348579691350e+07 2.000000000000000000e+00
1.122141349721265584e+07 2.000000000000000000e+00
1.122201350862839818e+07 2.000000000000000000e+00
1.122261352004414052e+07 2.000000000000000000e+00
1.122321353145988286e+07 2.000000000000000000e+00
1.122381354287562519e+07 2.000000000000000000e+00
1.122441355429136753e+07 2.000000000000000000e+00
1.122501356570710987e+07 2.000000000000000000e+00
1.122561357712285221e+07 2.000000000000000000e+00
1.122621358853859454e+07 2.000000000000000000e+00
1.122681359995433688e+07 2.000000000000000000e+00
1.122741361137007922e+07 2.000000000000000000e+00
1.122801362278582156e+07 2.000000000000000000e+00
1.122861363420156389e+07 2.000000000000000000e+00
1.122921364561730623e+07 2.000000000000000000e+00
1.122981365703304857e+07 2.000000000000000000e+00
1.123041366844879091e+07 2.000000000000000000e+00
1.123101367986453325e+07 2.000000000000000000e+00
1.123161369128027558e+07 2.000000000000000000e+00
1.123221370269601792e+07 2.000000000000000000e+00
1.123281371411175840e+07 2.000000000000000000e+00
1.123341372552750073e+07 2.000000000000000000e+00
1.123401373694324307e+07 2.000000000000000000e+00
1.123461374835898541e+07 2.000000000000000000e+00
1.123521375977472775e+07 2.000000000000000000e+00
1.123581377119047008e+07 2.000000000000000000e+00
1.123641378260621242e+07 2.000000000000000000e+00
1.123701379402195476e+07 2.000000000000000000e+00
1.123761380543769710e+07 2.000000000000000000e+00
1.123821381685343944e+07 2.000000000000000000e+00
1.123881382826918177e+07 2.000000000000000000e+00
1.123941383968492411e+07 1.000000000000000000e+00
1.124001385110066645e+07 1.000000000000000000e+00
1.124061386251640879e+07 1.000000000000000000e+00
1.124121387393215112e+07 1.000000000000000000e+00
1.124181388534789346e+07 3.000000000000000000e+00
1.124241389676363580e+07 3.000000000000000000e+00
1.124301390817937814e+07 3.000000000000000000e+00
1.124361391959512047e+07 3.000000000000000000e+00
1.124421393101086281e+07 3.000000000000000000e+00
1.124481394242660515e+07 3.000000000000000000e+00
1.124541395384234749e+07 3.000000000000000000e+00
1.124601396525808983e+07 3.000000000000000000e+00
1.124661397667383216e+07 3.000000000000000000e+00
1.124721398808957450e+07 3.000000000000000000e+00
1.124781399950531684e+07 3.000000000000000000e+00
1.124841401092105918e+07 3.000000000000000000e+00
1.124901402233680151e+07 3.000000000000000000e+00
1.124961403375254385e+07 3.000000000000000000e+00
1.125021404516828619e+07 3.000000000000000000e+00
1.125081405658402853e+07 3.000000000000000000e+00
1.125141406799977086e+07 3.000000000000000000e+00
1.125201407941551320e+07 3.000000000000000000e+00
1.125261409083125554e+07 3.000000000000000000e+00
1.125321410224699788e+07 3.000000000000000000e+00
1.125381411366274022e+07 3.000000000000000000e+00
1.125441412507848255e+07 3.000000000000000000e+00
1.125501413649422489e+07 3.000000000000000000e+00
1.125561414790996723e+07 3.000000000000000000e+00
1.125621415932570957e+07 3.000000000000000000e+00
1.125681417074145190e+07 3.000000000000000000e+00
1.125741418215719424e+07 3.000000000000000000e+00
1.125801419357293658e+07 3.000000000000000000e+00
1.125861420498867892e+07 3.000000000000000000e+00
1.125921421640442125e+07 3.000000000000000000e+00
1.125981422782016359e+07 3.000000000000000000e+00
1.126041423923590593e+07 3.000000000000000000e+00
1.126101425065164827e+07 3.000000000000000000e+00
1.126161426206739061e+07 3.000000000000000000e+00
1.126221427348313294e+07 3.000000000000000000e+00
1.126281428489887528e+07 3.000000000000000000e+00
1.126341429631461762e+07 3.000000000000000000e+00
1.126401430773035996e+07 3.000000000000000000e+00
1.126461431914610229e+07 3.000000000000000000e+00
1.126521433056184463e+07 3.000000000000000000e+00
1.126581434197758697e+07 3.000000000000000000e+00
1.126641435339332931e+07 3.000000000000000000e+00
1.126701436480907165e+07 3.000000000000000000e+00
1.126761437622481398e+07 3.000000000000000000e+00
1.126821438764055632e+07 3.000000000000000000e+00
1.126881439905629866e+07 3.000000000000000000e+00
1.126941441047204100e+07 3.000000000000000000e+00
1.127001442188778333e+07 3.000000000000000000e+00
1.127061443330352381e+07 3.000000000000000000e+00
1.127121444471926615e+07 3.000000000000000000e+00
1.127181445613500848e+07 3.000000000000000000e+00
1.127241446755075082e+07 3.000000000000000000e+00
1.127301447896649316e+07 3.000000000000000000e+00
1.127361449038223550e+07 3.000000000000000000e+00
1.127421450179797783e+07 3.000000000000000000e+00
1.127481451321372017e+07 1.000000000000000000e+00
1.127541452462946251e+07 1.000000000000000000e+00
1.127601453604520485e+07 1.000000000000000000e+00
1.127661454746094719e+07 1.000000000000000000e+00
1.127721455887668952e+07 1.000000000000000000e+00
1.127781457029243186e+07 1.000000000000000000e+00
1.127841458170817420e+07 1.000000000000000000e+00
1.127901459312391654e+07 1.000000000000000000e+00
1.127961460453965887e+07 1.000000000000000000e+00
1.128021461595540121e+07 1.000000000000000000e+00
1.128081462737114355e+07 1.000000000000000000e+00
1.128141463878688589e+07 1.000000000000000000e+00
1.128201465020262823e+07 1.000000000000000000e+00
1.128261466161837056e+07 1.000000000000000000e+00
1.128321467303411290e+07 1.000000000000000000e+00
1.128381468444985524e+07 1.000000000000000000e+00
1.128441469586559758e+07 1.000000000000000000e+00
1.128501470728133991e+07 1.000000000000000000e+00
1.128561471869708225e+07 1.000000000000000000e+00
1.128621473011282459e+07 3.000000000000000000e+00
1.128681474152856693e+07 3.000000000000000000e+00
1.128741475294430926e+07 3.000000000000000000e+00
1.128801476436005160e+07 3.000000000000000000e+00
1.128861477577579394e+07 3.000000000000000000e+00
1.128921478719153628e+07 3.000000000000000000e+00
1.128981479860727862e+07 3.000000000000000000e+00
1.129041481002302095e+07 3.000000000000000000e+00
1.129101482143876329e+07 3.000000000000000000e+00
1.129161483285450563e+07 3.000000000000000000e+00
1.129221484427024797e+07 3.000000000000000000e+00
1.129281485568599030e+07 3.000000000000000000e+00
1.129341486710173264e+07 3.000000000000000000e+00
1.129401487851747498e+07 3.000000000000000000e+00
1.129461488993321732e+07 3.000000000000000000e+00
1.129521490134895965e+07 3.000000000000000000e+00
1.129581491276470199e+07 3.000000000000000000e+00
1.129641492418044433e+07 3.000000000000000000e+00
1.129701493559618667e+07 3.000000000000000000e+00
1.129761494701192901e+07 3.000000000000000000e+00
1.129821495842767134e+07 3.000000000000000000e+00
1.129881496984341368e+07 3.000000000000000000e+00
1.129941498125915602e+07 1.000000000000000000e+00
1.130001499267489836e+07 1.000000000000000000e+00
1.130061500409064069e+07 1.000000000000000000e+00
1.130121501550638303e+07 1.000000000000000000e+00
1.130181502692212537e+07 1.000000000000000000e+00
1.130241503833786771e+07 1.000000000000000000e+00
1.130301504975361004e+07 2.000000000000000000e+00
1.130361506116935238e+07 2.000000000000000000e+00
1.130421507258509472e+07 2.000000000000000000e+00
1.130481508400083706e+07 2.000000000000000000e+00
1.130541509541657940e+07 2.000000000000000000e+00
1.130601510683232173e+07 2.000000000000000000e+00
1.130661511824806407e+07 2.000000000000000000e+00
1.130721512966380641e+07 2.000000000000000000e+00
1.130781514107954875e+07 2.000000000000000000e+00
1.130841515249529108e+07 2.000000000000000000e+00
1.130901516391103342e+07 2.000000000000000000e+00
1.130961517532677390e+07 2.000000000000000000e+00
1.131021518674251623e+07 2.000000000000000000e+00
1.131081519815825857e+07 2.000000000000000000e+00
1.131141520957400091e+07 2.000000000000000000e+00
1.131201522098974325e+07 2.000000000000000000e+00
1.131261523240548559e+07 2.000000000000000000e+00
1.131321524382122792e+07 2.000000000000000000e+00
1.131381525523697026e+07 2.000000000000000000e+00
1.131441526665271260e+07 2.000000000000000000e+00
1.131501527806845494e+07 2.000000000000000000e+00
1.131561528948419727e+07 2.000000000000000000e+00
1.131621530089993961e+07 2.000000000000000000e+00
1.131681531231568195e+07 2.000000000000000000e+00
1.131741532373142429e+07 2.000000000000000000e+00
1.131801533514716662e+07 2.000000000000000000e+00
1.131861534656290896e+07 2.000000000000000000e+00
1.131921535797865130e+07 2.000000000000000000e+00
1.131981536939439364e+07 2.000000000000000000e+00
1.132041538081013598e+07 2.000000000000000000e+00
1.132101539222587831e+07 2.000000000000000000e+00
1.132161540364162065e+07 2.000000000000000000e+00
1.132221541505736299e+07 2.000000000000000000e+00
1.132281542647310533e+07 2.000000000000000000e+00
1.132341543788884766e+07 2.000000000000000000e+00
1.132401544930459000e+07 2.000000000000000000e+00
1.132461546072033234e+07 2.000000000000000000e+00
1.132521547213607468e+07 2.000000000000000000e+00
1.132581548355181701e+07 2.000000000000000000e+00
1.132641549496755935e+07 2.000000000000000000e+00
1.132701550638330169e+07 2.000000000000000000e+00
1.132761551779904403e+07 2.000000000000000000e+00
1.132821552921478637e+07 1.000000000000000000e+00
1.132881554063052870e+07 1.000000000000000000e+00
1.132941555204627104e+07 1.000000000000000000e+00
1.133001556346201338e+07 1.000000000000000000e+00
1.133061557487775572e+07 1.000000000000000000e+00
1.133121558629349805e+07 3.000000000000000000e+00
1.133181559770924039e+07 3.000000000000000000e+00
1.133241560912498273e+07 3.000000000000000000e+00
1.133301562054072507e+07 3.000000000000000000e+00
1.133361563195646740e+07 3.000000000000000000e+00
1.133421564337220974e+07 3.000000000000000000e+00
1.133481565478795208e+07 3.000000000000000000e+00
1.133541566620369442e+07 3.000000000000000000e+00
1.133601567761943676e+07 3.000000000000000000e+00
1.133661568903517909e+07 3.000000000000000000e+00
1.133721570045092143e+07 3.000000000000000000e+00
1.133781571186666377e+07 3.000000000000000000e+00
1.133841572328240611e+07 3.000000000000000000e+00
1.133901573469814844e+07 3.000000000000000000e+00
1.133961574611389078e+07 3.000000000000000000e+00
1.134021575752963312e+07 3.000000000000000000e+00
1.134081576894537546e+07 3.000000000000000000e+00
1.134141578036111780e+07 3.000000000000000000e+00
1.134201579177686013e+07 3.000000000000000000e+00
1.134261580319260247e+07 3.000000000000000000e+00
1.134321581460834481e+07 3.000000000000000000e+00
1.134381582602408715e+07 1.000000000000000000e+00
1.134441583743982948e+07 1.000000000000000000e+00
1.134501584885557182e+07 1.000000000000000000e+00
1.134561586027131416e+07 3.000000000000000000e+00
1.134621587168705650e+07 3.000000000000000000e+00
1.134681588310279883e+07 3.000000000000000000e+00
1.134741589451853931e+07 3.000000000000000000e+00
1.134801590593428165e+07 3.000000000000000000e+00
1.134861591735002398e+07 3.000000000000000000e+00
1.134921592876576632e+07 3.000000000000000000e+00
1.134981594018150866e+07 3.000000000000000000e+00
1.135041595159725100e+07 3.000000000000000000e+00
1.135101596301299334e+07 3.000000000000000000e+00
1.135161597442873567e+07 3.000000000000000000e+00
1.135221598584447801e+07 3.000000000000000000e+00
1.135281599726022035e+07 3.000000000000000000e+00
1.135341600867596269e+07 1.000000000000000000e+00
1.135401602009170502e+07 1.000000000000000000e+00
1.135461603150744736e+07 1.000000000000000000e+00
1.135521604292318970e+07 1.000000000000000000e+00
1.135581605433893204e+07 1.000000000000000000e+00
1.135641606575467438e+07 1.000000000000000000e+00
1.135701607717041671e+07 1.000000000000000000e+00
1.135761608858615905e+07 3.000000000000000000e+00
1.135821610000190139e+07 3.000000000000000000e+00
1.135881611141764373e+07 3.000000000000000000e+00
1.135941612283338606e+07 3.000000000000000000e+00
1.136001613424912840e+07 3.000000000000000000e+00
1.136061614566487074e+07 3.000000000000000000e+00
1.136121615708061308e+07 3.000000000000000000e+00
1.136181616849635541e+07 3.000000000000000000e+00
1.136241617991209775e+07 3.000000000000000000e+00
1.136301619132784009e+07 1.000000000000000000e+00
1.136361620274358243e+07 1.000000000000000000e+00
1.136421621415932477e+07 1.000000000000000000e+00
1.136481622557506710e+07 1.000000000000000000e+00
1.136541623699080944e+07 1.000000000000000000e+00
1.136601624840655178e+07 1.000000000000000000e+00
1.136661625982229412e+07 1.000000000000000000e+00
1.136721627123803645e+07 1.000000000000000000e+00
1.136781628265377879e+07 1.000000000000000000e+00
1.136841629406952113e+07 1.000000000000000000e+00
1.136901630548526347e+07 1.000000000000000000e+00
1.136961631690100580e+07 1.000000000000000000e+00
1.137021632831674814e+07 1.000000000000000000e+00
1.137081633973249048e+07 1.000000000000000000e+00
1.137141635114823282e+07 1.000000000000000000e+00
1.137201636256397516e+07 1.000000000000000000e+00
1.137261637397971749e+07 1.000000000000000000e+00
1.137321638539545983e+07 1.000000000000000000e+00
1.137381639681120217e+07 1.000000000000000000e+00
1.137441640822694451e+07 1.000000000000000000e+00
1.137501641964268684e+07 1.000000000000000000e+00
1.137561643105842918e+07 1.000000000000000000e+00
1.137621644247417152e+07 1.000000000000000000e+00
1.137681645388991386e+07 1.000000000000000000e+00
1.137741646530565619e+07 1.000000000000000000e+00
1.137801647672139853e+07 1.000000000000000000e+00
1.137861648813714087e+07 1.000000000000000000e+00
1.137921649955288321e+07 1.000000000000000000e+00
1.137981651096862555e+07 1.000000000000000000e+00
1.138041652238436788e+07 1.000000000000000000e+00
1.138101653380011022e+07 1.000000000000000000e+00
1.138161654521585256e+07 1.000000000000000000e+00
1.138221655663159490e+07 1.000000000000000000e+00
1.138281656804733723e+07 1.000000000000000000e+00
1.138341657946307957e+07 1.000000000000000000e+00
1.138401659087882191e+07 1.000000000000000000e+00
1.138461660229456425e+07 1.000000000000000000e+00
1.138521661371030658e+07 1.000000000000000000e+00
1.138581662512604892e+07 1.000000000000000000e+00
1.138641663654178940e+07 1.000000000000000000e+00
1.138701664795753174e+07 1.000000000000000000e+00
1.138761665937327407e+07 1.000000000000000000e+00
1.138821667078901641e+07 1.000000000000000000e+00
1.138881668220475875e+07 2.000000000000000000e+00
1.138941669362050109e+07 2.000000000000000000e+00
1.139001670503624342e+07 2.000000000000000000e+00
1.139061671645198576e+07 2.000000000000000000e+00
1.139121672786772810e+07 2.000000000000000000e+00
1.139181673928347044e+07 2.000000000000000000e+00
1.139241675069921277e+07 2.000000000000000000e+00
1.139301676211495511e+07 2.000000000000000000e+00
1.139361677353069745e+07 2.000000000000000000e+00
1.139421678494643979e+07 2.000000000000000000e+00
1.139481679636218213e+07 2.000000000000000000e+00
1.139541680777792446e+07 2.000000000000000000e+00
1.139601681919366680e+07 2.000000000000000000e+00
1.139661683060940914e+07 2.000000000000000000e+00
1.139721684202515148e+07 2.000000000000000000e+00
1.139781685344089381e+07 2.000000000000000000e+00
1.139841686485663615e+07 2.000000000000000000e+00
1.139901687627237849e+07 2.000000000000000000e+00
1.139961688768812083e+07 2.000000000000000000e+00
1.140021689910386316e+07 2.000000000000000000e+00
1.140081691051960550e+07 2.000000000000000000e+00
1.140141692193534784e+07 2.000000000000000000e+00
1.140201693335109018e+07 2.000000000000000000e+00
1.140261694476683252e+07 2.000000000000000000e+00
1.140321695618257485e+07 2.000000000000000000e+00
1.140381696759831719e+07 2.000000000000000000e+00
1.140441697901405953e+07 2.000000000000000000e+00
1.140501699042980187e+07 2.000000000000000000e+00
1.140561700184554420e+07 2.000000000000000000e+00
1.140621701326128654e+07 2.000000000000000000e+00
1.140681702467702888e+07 2.000000000000000000e+00
1.140741703609277122e+07 2.000000000000000000e+00
1.140801704750851355e+07 2.000000000000000000e+00
1.140861705892425589e+07 2.000000000000000000e+00
1.140921707033999823e+07 2.000000000000000000e+00
1.140981708175574057e+07 2.000000000000000000e+00
1.141041709317148291e+07 2.000000000000000000e+00
1.141101710458722524e+07 2.000000000000000000e+00
1.141161711600296758e+07 2.000000000000000000e+00
1.141221712741870992e+07 2.000000000000000000e+00
1.141281713883445226e+07 1.000000000000000000e+00
1.141341715025019459e+07 1.000000000000000000e+00
1.141401716166593693e+07 1.000000000000000000e+00
1.141461717308167927e+07 1.000000000000000000e+00
1.141521718449742161e+07 3.000000000000000000e+00
1.141581719591316395e+07 3.000000000000000000e+00
1.141641720732890628e+07 3.000000000000000000e+00
1.141701721874464862e+07 3.000000000000000000e+00
1.141761723016039096e+07 3.000000000000000000e+00
1.141821724157613330e+07 3.000000000000000000e+00
1.141881725299187563e+07 3.000000000000000000e+00
1.141941726440761797e+07 3.000000000000000000e+00
1.142001727582336031e+07 3.000000000000000000e+00
1.142061728723910265e+07 3.000000000000000000e+00
1.142121729865484498e+07 3.000000000000000000e+00
1.142181731007058732e+07 3.000000000000000000e+00
1.142241732148632966e+07 3.000000000000000000e+00
1.142301733290207200e+07 3.000000000000000000e+00
1.142361734431781434e+07 3.000000000000000000e+00
1.142421735573355481e+07 3.000000000000000000e+00
1.142481736714929715e+07 3.000000000000000000e+00
1.142541737856503949e+07 3.000000000000000000e+00
1.142601738998078182e+07 3.000000000000000000e+00
1.142661740139652416e+07 3.000000000000000000e+00
1.142721741281226650e+07 3.000000000000000000e+00
1.142781742422800884e+07 3.000000000000000000e+00
1.142841743564375117e+07 3.000000000000000000e+00
1.142901744705949351e+07 3.000000000000000000e+00
1.142961745847523585e+07 3.000000000000000000e+00
1.143021746989097819e+07 3.000000000000000000e+00
1.143081748130672053e+07 3.000000000000000000e+00
1.143141749272246286e+07 3.000000000000000000e+00
1.143201750413820520e+07 3.000000000000000000e+00
1.143261751555394754e+07 3.000000000000000000e+00
1.143321752696968988e+07 3.000000000000000000e+00
1.143381753838543221e+07 3.000000000000000000e+00
1.143441754980117455e+07 3.000000000000000000e+00
1.143501756121691689e+07 3.000000000000000000e+00
1.143561757263265923e+07 3.000000000000000000e+00
1.143621758404840156e+07 3.000000000000000000e+00
1.143681759546414390e+07 3.000000000000000000e+00
1.143741760687988624e+07 3.000000000000000000e+00
1.143801761829562858e+07 3.000000000000000000e+00
1.143861762971137092e+07 3.000000000000000000e+00
1.143921764112711325e+07 3.000000000000000000e+00
1.143981765254285559e+07 3.000000000000000000e+00
1.144041766395859793e+07 3.000000000000000000e+00
1.144101767537434027e+07 3.000000000000000000e+00
1.144161768679008260e+07 3.000000000000000000e+00
1.144221769820582494e+07 3.000000000000000000e+00
1.144281770962156728e+07 3.000000000000000000e+00
1.144341772103730962e+07 3.000000000000000000e+00
1.144401773245305195e+07 3.000000000000000000e+00
1.144461774386879429e+07 3.000000000000000000e+00
1.144521775528453663e+07 3.000000000000000000e+00
1.144581776670027897e+07 3.000000000000000000e+00
1.144641777811602131e+07 3.000000000000000000e+00
1.144701778953176364e+07 3.000000000000000000e+00
1.144761780094750598e+07 3.000000000000000000e+00
1.144821781236324832e+07 3.000000000000000000e+00
1.144881782377899066e+07 3.000000000000000000e+00
1.144941783519473299e+07 3.000000000000000000e+00
1.145001784661047533e+07 3.000000000000000000e+00
1.145061785802621767e+07 3.000000000000000000e+00
1.145121786944196001e+07 3.000000000000000000e+00
1.145181788085770234e+07 3.000000000000000000e+00
1.145241789227344468e+07 3.000000000000000000e+00
1.145301790368918702e+07 3.000000000000000000e+00
1.145361791510492936e+07 3.000000000000000000e+00
1.145421792652067170e+07 3.000000000000000000e+00
1.145481793793641403e+07 3.000000000000000000e+00
1.145541794935215637e+07 3.000000000000000000e+00
1.145601796076789871e+07 3.000000000000000000e+00
1.145661797218364105e+07 3.000000000000000000e+00
1.145721798359938338e+07 3.000000000000000000e+00
1.145781799501512572e+07 3.000000000000000000e+00
1.145841800643086806e+07 3.000000000000000000e+00
1.145901801784661040e+07 3.000000000000000000e+00
1.145961802926235273e+07 1.000000000000000000e+00
1.146021804067809507e+07 1.000000000000000000e+00
1.146081805209383741e+07 1.000000000000000000e+00
1.146141806350957975e+07 1.000000000000000000e+00
1.146201807492532209e+07 1.000000000000000000e+00
1.146261808634106442e+07 1.000000000000000000e+00
1.146321809775680490e+07 1.000000000000000000e+00
1.146381810917254724e+07 1.000000000000000000e+00
1.146441812058828957e+07 1.000000000000000000e+00
1.146501813200403191e+07 1.000000000000000000e+00
1.146561814341977425e+07 1.000000000000000000e+00
1.146621815483551659e+07 1.000000000000000000e+00
1.146681816625125892e+07 1.000000000000000000e+00
1.146741817766700126e+07 1.000000000000000000e+00
1.146801818908274360e+07 1.000000000000000000e+00
1.146861820049848594e+07 1.000000000000000000e+00
1.146921821191422828e+07 1.000000000000000000e+00
1.146981822332997061e+07 1.000000000000000000e+00
1.147041823474571295e+07 1.000000000000000000e+00
1.147101824616145529e+07 1.000000000000000000e+00
1.147161825757719763e+07 1.000000000000000000e+00
1.147221826899293996e+07 1.000000000000000000e+00
1.147281828040868230e+07 1.000000000000000000e+00
1.147341829182442464e+07 2.000000000000000000e+00
1.147401830324016698e+07 2.000000000000000000e+00
1.147461831465590931e+07 2.000000000000000000e+00
1.147521832607165165e+07 2.000000000000000000e+00
1.147581833748739399e+07 2.000000000000000000e+00
1.147641834890313633e+07 2.000000000000000000e+00
1.147701836031887867e+07 2.000000000000000000e+00
1.147761837173462100e+07 2.000000000000000000e+00
1.147821838315036334e+07 2.000000000000000000e+00
1.147881839456610568e+07 2.000000000000000000e+00
1.147941840598184802e+07 2.000000000000000000e+00
1.148001841739759035e+07 2.000000000000000000e+00
1.148061842881333269e+07 2.000000000000000000e+00
1.148121844022907503e+07 2.000000000000000000e+00
1.148181845164481737e+07 2.000000000000000000e+00
1.148241846306055970e+07 2.000000000000000000e+00
1.148301847447630204e+07 2.000000000000000000e+00
1.148361848589204438e+07 2.000000000000000000e+00
1.148421849730778672e+07 2.000000000000000000e+00
1.148481850872352906e+07 2.000000000000000000e+00
1.148541852013927139e+07 2.000000000000000000e+00
1.148601853155501373e+07 2.000000000000000000e+00
1.148661854297075607e+07 2.000000000000000000e+00
1.148721855438649841e+07 2.000000000000000000e+00
1.148781856580224074e+07 2.000000000000000000e+00
1.148841857721798308e+07 2.000000000000000000e+00
1.148901858863372542e+07 2.000000000000000000e+00
1.148961860004946776e+07 2.000000000000000000e+00
1.149021861146521010e+07 2.000000000000000000e+00
1.149081862288095243e+07 2.000000000000000000e+00
1.149141863429669477e+07 2.000000000000000000e+00
1.149201864571243711e+07 2.000000000000000000e+00
1.149261865712817945e+07 2.000000000000000000e+00
1.149321866854392178e+07 2.000000000000000000e+00
1.149381867995966412e+07 2.000000000000000000e+00
1.149441869137540646e+07 2.000000000000000000e+00
1.149501870279114880e+07 2.000000000000000000e+00
1.149561871420689113e+07 2.000000000000000000e+00
1.149621872562263347e+07 2.000000000000000000e+00
1.149681873703837581e+07 2.000000000000000000e+00
1.149741874845411815e+07 2.000000000000000000e+00
1.149801875986986049e+07 2.000000000000000000e+00
1.149861877128560282e+07 2.000000000000000000e+00
1.149921878270134516e+07 1.000000000000000000e+00
1.149981879411708750e+07 1.000000000000000000e+00
1.150041880553282984e+07 1.000000000000000000e+00
1.150101881694857031e+07 1.000000000000000000e+00
1.150161882836431265e+07 3.000000000000000000e+00
